# source=gaiadr3.gaia_source via astroquery.Gaia(ROW_LIMIT=-1) query="SELECT ra, dec, phot_g_mean_mag FROM gaiadr3.gaia_source WHERE 1=CONTAINS(POINT('ICRS',ra,dec),CIRCLE('ICRS',35.527547220270634,26.54777537359267,1.6)) AND phot_g_mean_mag < 14.0" fetched_utc=2026-06-17T04:24:19.210013+00:00
ra,dec,phot_g_mean_mag
35.99402248208253,26.754770221698394,12.259820938110352
35.5774346990704,27.08485250733268,13.918481826782227
35.65985234027125,27.214411854107315,13.955584526062012
35.29416769323544,27.399852630687768,8.555362701416016
35.48033183183571,27.492872392480088,11.724162101745605
35.781593048928805,27.506211143246947,12.973702430725098
34.60761079826073,27.13971370546124,13.58854866027832
34.59328844333984,27.232200364444715,13.888267517089844
34.76310762883318,27.48646591023705,9.978931427001953
34.37437814485556,27.217625869500836,13.686429023742676
34.52756351471892,27.53249325836333,12.911754608154297
34.549324164617914,27.821706228044647,10.777831077575684
35.46642912982366,27.648652236017902,13.665338516235352
34.986840544747636,27.81586984486164,10.742789268493652
35.11918400027042,28.08673237891483,13.327778816223145
37.11483755457689,26.889583507330137,12.174596786499023
37.107239068218135,26.986349806323915,9.230842590332031
36.61862072420593,27.330065341082953,12.798406600952148
36.687232098206145,27.669939156114452,13.353979110717773
36.397693575092376,27.536091547718286,11.306305885314941
36.548694008180306,27.70489335515481,10.420103073120117
35.853993072356886,28.077762503772068,12.315342903137207
34.951830133119515,25.062588739296057,12.383100509643555
35.668708998870585,25.455477985784498,13.626199722290039
35.52030679201713,25.583129216133063,13.82994270324707
34.897939669807606,25.299245734351395,13.094061851501465
34.63727796075282,25.299005646260394,11.565682411193848
35.07030816582046,25.68009354223086,13.050030708312988
35.021490344750546,25.74437806053439,11.922386169433594
36.44968384573331,25.221962950024487,13.043143272399902
36.86081241647087,25.708806138552738,12.509173393249512
36.83810697018711,25.724582300441377,12.669965744018555
37.11677821311868,25.842194531861267,13.553177833557129
37.10490783191234,25.991863186822233,12.535825729370117
37.07736928010467,26.075267236372003,12.844817161560059
35.855685894441315,25.36122351107058,13.983038902282715
35.78310669256197,25.471433709668766,13.609813690185547
36.02106726754211,25.499813225484164,11.843255996704102
35.74079555122121,25.777876388759555,12.575873374938965
36.46767614433169,26.013828582771254,12.640304565429688
36.090058532772154,26.102499407396962,13.999616622924805
36.20768625653001,26.155071777049432,12.743097305297852
35.26112967489211,25.97242465620922,13.778541564941406
35.57576134562399,26.043658026527712,12.566994667053223
35.822579247498766,26.00960971208302,13.650132179260254
36.83259811688722,26.352856073426725,13.056666374206543
36.68417994079929,26.33843537180303,13.940889358520508
36.546449640346616,26.48772288523863,13.676912307739258
37.011552662724256,26.576360617891222,13.802145957946777
36.23032735432415,26.300593908956326,13.18622875213623
36.3797685501996,26.943739495461546,13.779988288879395
36.56997230014403,27.24158134104946,13.36858081817627
34.67086353585162,25.538966563481832,11.316315650939941
34.60055903044296,25.89276566271844,11.67495346069336
34.806122886821875,26.119811071108106,13.359834671020508
34.77052435552599,26.18954744302929,13.43171501159668
34.05468431595642,25.734561735519982,12.71773624420166
34.00514241280267,25.89020703678345,12.266362190246582
34.56528247065992,26.090241341149657,13.741811752319336
34.293505718505635,26.14019685630601,10.411016464233398
33.93678582029066,26.159432797389275,13.056588172912598
33.792429265807215,26.39157993144521,11.75490665435791
34.107024329577364,26.358445956020297,13.552581787109375
33.948858615116855,26.60963674326643,13.190206527709961
35.25001851285651,26.25142679368793,13.893797874450684
35.166722303666816,26.30280455464109,10.249045372009277
35.5504133098488,26.370092155286777,11.00313949584961
35.475372876124354,26.82225485162275,13.875861167907715
34.99042437510545,26.47381316952455,13.75158405303955
35.11390372957747,26.782086717809065,13.491865158081055
35.13868001768884,27.198772332086378,11.681215286254883
35.99332838941785,26.89467904872982,13.051526069641113
35.71803860346122,26.89169794795437,13.69822883605957
35.75477465475848,26.954654976272582,13.598334312438965
35.794091181480546,26.967231152579373,13.49752140045166
35.86255904574234,27.051642039173597,8.999591827392578
35.91992022987387,27.065341760275068,13.479167938232422
35.26868332346095,27.385351339747007,11.938640594482422
35.56871965843847,27.48258373700547,13.385820388793945
34.63251397323018,26.88015942045888,13.021832466125488
34.404840121146016,26.960266600678498,13.320592880249023
34.307428296792146,27.098954949846583,10.822980880737305
34.40762291115792,27.16871944999828,12.058326721191406
35.07912143652176,27.28810526307302,12.469921112060547
34.21579624464077,27.241354974104627,13.916054725646973
34.66715529927181,27.5555663133168,12.63516616821289
34.7692288984924,27.626233412784135,13.857200622558594
35.23251170040808,27.43172204212041,12.854205131530762
35.376554176783834,27.690008129321466,12.224030494689941
34.960779987192424,27.496134323719705,13.182190895080566
34.93340165724859,27.54134869885166,11.788168907165527
35.44767185699425,27.71261663594613,13.524778366088867
35.63167710735593,27.977946075602556,13.689997673034668
35.367276479747815,28.076240359812243,13.287614822387695
34.765536838794496,27.92288845547351,13.86857795715332
37.10175253417682,26.93117913669251,13.40456485748291
37.03488718069409,26.924867129230954,12.546035766601562
36.6381174086117,27.560535005993344,13.895739555358887
36.012493282406126,28.07497145065369,13.719404220581055
35.603445244615095,25.044222967823725,12.400343894958496
35.41155098144232,25.04937645544009,13.623717308044434
34.81889974643186,25.609465215291156,12.81760025024414
34.97758438743826,25.616188452778683,13.492088317871094
34.92564374055567,25.70955725517783,12.33664608001709
36.10667732708226,25.201500589688,13.263627052307129
36.14815380504297,25.316419968527484,13.506399154663086
36.191966995633926,25.466003347268707,13.770143508911133
36.37554724410228,25.76216663346311,13.545169830322266
37.080561919915354,26.29716038302833,12.066758155822754
35.792279246555374,25.45116600201298,13.494091987609863
36.029651975349765,25.50271785571153,13.621739387512207
35.919003804825614,25.631481825085995,13.575904846191406
36.18464703468108,25.890916679870063,11.239018440246582
36.168272535284586,25.983743292707917,13.927101135253906
36.29620832984894,26.026174585101103,13.011040687561035
36.23632700443772,26.117877707864572,13.741329193115234
36.193401058247574,26.17761891835669,12.687270164489746
36.75095245275311,26.422856895009406,12.606053352355957
36.89297757165898,26.32181279554051,13.082063674926758
37.081676268280034,26.720105104204695,12.101123809814453
36.91638323754817,26.801185331793143,13.737220764160156
36.23460407499949,26.320090184508437,13.164072036743164
36.452619310876955,26.676606527702443,13.568010330200195
36.54879251555165,26.635214196793417,12.949460983276367
36.693022003161005,26.879451208013297,12.977921485900879
36.6044656231145,26.904541487542765,12.869665145874023
36.48439297444098,26.87417938093618,12.673486709594727
36.2937229235481,26.904826721439004,13.460095405578613
34.702124272186666,26.103337458866275,12.936206817626953
34.02031525092756,25.742702469385176,12.426071166992188
33.923604501529475,25.86622199550445,13.591548919677734
34.496343070937485,25.99367959046732,13.842034339904785
34.2969647548281,26.649096312513212,12.856630325317383
34.165373683664036,26.72375801557181,12.670809745788574
34.02083762666678,26.943425104943465,11.760286331176758
35.56800845381228,26.38642226856816,13.996687889099121
35.44997771790735,26.478405060622787,11.92109489440918
35.41611155220754,26.51574959711025,9.283415794372559
35.41630320791062,26.51603590525449,11.426294326782227
35.543287617596654,26.895572396507646,13.901482582092285
34.84678204627274,26.793964816604,13.777995109558105
35.16624919498386,26.62992267654474,12.67363452911377
35.30481972894363,26.819886714038066,13.191847801208496
35.330317564314775,26.867315493116067,13.273449897766113
35.44740037769651,26.922331349259792,11.469538688659668
34.95078888535037,26.938483088398655,13.274168014526367
35.78369063947895,26.72871425664123,12.57241439819336
35.81712188517091,26.74372682246389,13.398221969604492
35.70027760926045,26.99550718797414,13.31828498840332
35.88323687688138,27.165055417481536,12.828807830810547
35.55043392499972,27.53931229826563,9.15468692779541
34.99297379495239,27.338491388524023,13.907468795776367
34.69719291823918,27.397124645039245,13.524836540222168
34.00162381804832,27.16751495673571,10.93668270111084
34.453970547427495,27.474403341555515,12.783979415893555
34.41332441619152,27.504355295270287,13.347219467163086
35.65569755845638,27.983585480402784,9.12279987335205
34.76532159073704,27.92297166919336,13.581035614013672
37.273398415366216,26.90417946228664,13.99899959564209
36.697917174497185,27.345725584935032,12.788885116577148
36.68713300136191,27.38470571067565,12.896414756774902
36.89295481035975,27.348782769816744,12.855567932128906
36.95813512538339,27.47316895529801,12.5131254196167
36.37357365336096,27.742535688301132,10.731739044189453
36.16745229706901,27.895291755797516,13.236626625061035
35.89899199277498,25.241841577776665,13.023715019226074
35.555359734042014,25.014116958052867,12.94786548614502
35.3830579092286,25.110375432910455,13.777322769165039
35.40531363113536,25.511152163532724,11.759779930114746
34.83265834699828,25.224203863055603,13.879074096679688
35.39689002831233,25.614989626049034,13.649036407470703
35.28117454502933,25.575756751350315,12.697751998901367
35.29207116710424,25.643176395557788,13.885708808898926
35.19047414017935,25.820077934401642,13.756752014160156
36.85365810372154,25.501817887461847,11.627758979797363
35.97021367000915,25.199675346889737,12.18537712097168
35.99814501060562,25.221875077194436,12.968367576599121
36.613007348153566,25.468100007382915,12.330233573913574
36.86271133726992,25.649477219330667,8.103293418884277
36.68387492162514,25.646222218504345,12.761730194091797
36.34111963979289,25.53067731060351,10.552875518798828
36.86195258979835,25.82068719021331,11.156718254089355
36.00905405809178,25.531981457495952,13.9903564453125
35.64313774902876,25.52861821100537,13.143354415893555
35.790043948396814,25.548531127033748,13.296265602111816
36.12630110938662,25.7644241338057,12.94973087310791
36.26118610415119,25.97875315314837,12.809454917907715
36.24769949115938,26.00568220695857,11.477286338806152
36.21153572033888,26.060096126410773,13.61792278289795
35.70152248825553,25.948011452146375,13.89282512664795
35.55235848576331,26.04344162115612,13.819765090942383
35.50795159786911,26.070674810364867,13.897433280944824
35.84295968020777,25.992241662155035,13.805103302001953
35.67929860230178,26.151524554803917,12.333109855651855
37.07339586228504,26.559178721716076,13.565159797668457
37.12853932349086,26.739356134437767,13.125750541687012
36.91066777517698,26.682892082687708,13.165555000305176
36.090338842252606,26.390961571724787,13.08629322052002
36.32267769170654,26.607684800069457,13.827067375183105
36.779525724007776,26.937875613367556,10.863893508911133
36.66146552028191,26.92145756586691,12.379087448120117
36.33596560696202,27.03356276725666,13.961774826049805
36.64214548586497,27.154137772847516,12.053703308105469
34.59414056634234,25.637449070614927,12.039710998535156
34.44751581308863,25.91086553679747,13.915400505065918
34.918330472376404,26.088878533174988,13.680926322937012
34.220121452878786,25.935189867519494,10.72964096069336
34.25511926264557,26.380414426299737,13.512591361999512
34.38845145795501,26.38910840138396,11.864996910095215
33.86470528666019,26.251659317298977,12.089906692504883
